text,sentiment,cleaned_text,label
𝕓𝕖𝕔𝕒𝕦𝕤 𝕚 𝕔𝕒𝕟 𝕔𝕠𝕟𝕟𝕖𝕔𝕥 𝕨𝕚𝕥𝕙 𝕥𝕚𝕜𝕥𝕠𝕜,0,𝕓𝕖𝕔𝕒𝕦𝕤 𝕚 𝕔𝕒𝕟 𝕔𝕠𝕟𝕟𝕖𝕔𝕥 𝕨𝕚𝕥𝕙 𝕥𝕚𝕜𝕥𝕠𝕜,1
Can't open,0,cant open,1
"I strongly recommend you guys put the activity log front and center. I want to be able to quickly access the posts that I reacted to and commented on. Also, the app is just buggy, lately. New complaint: You can't mute ads anymore. Do I really need to say why this is a problem?",0,i strongly recommend you guys put the activity log front and center i want to be able to quickly access the posts that i reacted to and commented on also the app is just buggy lately new complaint you cant mute ads anymore do i really need to say why this is a problem,1
was good for a few years but this version dishes out bans ridiculously. Been banned for the dumbest of things and won't be back on it.,0,was good for a few years but this version dishes out bans ridiculously been banned for the dumbest of things and wont be back on it,1
I think it's time to finally let Facebook die from the ads and the forceful push of having AI interfere with everything not to mention the influx of gaslighting hate mongering as well as pornography and snuff videos and then they will punish you from with a joking comment but when you report a fake bot scam page or a pornographic page you simply get an automated reply that states this does not go against our policy.,0,i think its time to finally let facebook die from the ads and the forceful push of having ai interfere with everything not to mention the influx of gaslighting hate mongering as well as pornography and snuff videos and then they will punish you from with a joking comment but when you report a fake bot scam page or a pornographic page you simply get an automated reply that states this does not go against our policy,1
the Facebook company can use an upgrade on there own software security and knock out hackers they are causing the Internet to crash from the inside out,0,the facebook company can use an upgrade on there own software security and knock out hackers they are causing the internet to crash from the inside out,1
Nice,0,nice,1
too many reels!!!! i hate that,0,too many reels i hate that,1
Dear Facebook in this update of tearms which you are going to make from 1-1-2025 you should also give a feedback option for the customer so they can suggest you what updates is needed for every users to make it little easy to use your applications because some minor changes need to be done for the users & a new startup can be started once and for all. You will be given only feedback but your educated team need to decide that the update is to be given or no just the genuine updates. Thank you,0,dear facebook in this update of tearms which you are going to make from 112025 you should also give a feedback option for the customer so they can suggest you what updates is needed for every users to make it little easy to use your applications because some minor changes need to be done for the users a new startup can be started once and for all you will be given only feedback but your educated team need to decide that the update is to be given or no just the genuine updates thank you,1
zuck is a cuck,0,zuck is a cuck,1
good,0,good,1
ls a great app,0,ls a great app,1
It's all AI posts and ads. It used to be fun but it's not now. Just depressing,0,its all ai posts and ads it used to be fun but its not now just depressing,1
My account has been suspended and disabled unfairly. Someone has been using my account and caused my account to become unavailable. I followed the instructions on how to appeal my account. There is nowhere on Instagram to appeal the decision on my closed Facebook account. The daily counter is running out of time and I don't want to lose my account. There is no phone number or text support customer service help me to fix It. I had no issues before this situation. Can anyone help me.,0,my account has been suspended and disabled unfairly someone has been using my account and caused my account to become unavailable i followed the instructions on how to appeal my account there is nowhere on instagram to appeal the decision on my closed facebook account the daily counter is running out of time and i dont want to lose my account there is no phone number or text support customer service help me to fix it i had no issues before this situation can anyone help me,1
"Whoever is in charge of making decisions for my account is constantly asking me to provide information to be able to get in my account... they can keep my account and make it their own!!! It's like the more I do to prove it's my account, the more they ask...",0,whoever is in charge of making decisions for my account is constantly asking me to provide information to be able to get in my account they can keep my account and make it their own its like the more i do to prove its my account the more they ask,1
Lots of glitches and everytime when I try to login to my account it won't login although the email and passwords are correct and my account is also not showing in Facebook when I try to search for it and login in into it fix this problem .facebook is worse for using nowadays,0,lots of glitches and everytime when i try to login to my account it wont login although the email and passwords are correct and my account is also not showing in facebook when i try to search for it and login in into it fix this problem facebook is worse for using nowadays,1
Facebook is quick to put restrictions & terminate accounts. Sometimes taking the side of misogyny or racism.,0,facebook is quick to put restrictions terminate accounts sometimes taking the side of misogyny or racism,1
Rx tuhin,0,rx tuhin,1
Always Alhamdulillah,0,always alhamdulillah,1
I can't open my Facebook account even I uninstall already and I installed again,0,i cant open my facebook account even i uninstall already and i installed again,1
Ee at,0,ee at,1
They need to stop fact checking and censoring post.,0,they need to stop fact checking and censoring post,1
Terrible. Stupid computers that run Facebook suspended my profile for a false violation of advertising rules. I have never advertised anything. It thinks I'm a business or something stupid. Shows how out of touch meta is. It's run by robots,0,terrible stupid computers that run facebook suspended my profile for a false violation of advertising rules i have never advertised anything it thinks im a business or something stupid shows how out of touch meta is its run by robots,1
fk u,0,fk u,1
musk should buy it,0,musk should buy it,1
pangit ng update mo,0,pangit ng update mo,1
"Literally the instant you try to make an account (before you read or wire a post), they permaban you. Lol.",0,literally the instant you try to make an account before you read or wire a post they permaban you lol,1
Mohit MR raj,0,mohit mr raj,1
It destroyed Democracy and has endangered the world.,0,it destroyed democracy and has endangered the world,1
akash babu,0,akash babu,1
